file,id_tlink,id_pairs,role,type
ES100519.xml,10219,"[8884, 8977]",CONTAINS,EVENTTLINKLink
ES100519.xml,10222,"[8884, 8865]",CONTAINS,EVENTTLINKLink
ES100519.xml,10225,"[8884, 8939]",CONTAINS,EVENTTLINKLink
ES100519.xml,10228,"[8884, 8901]",CONTAINS,EVENTTLINKLink
ES100519.xml,10231,"[8884, 8996]",OVERLAP,EVENTTLINKLink
ES100519.xml,10234,"[8884, 8958]",CONTAINS,EVENTTLINKLink
ES100519.xml,10553,"[9072, 9053]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10559,"[9089, 9015]",OVERLAP,EVENTTLINKLink
ES100519.xml,10562,"[9089, 9180]",CONTAINS,EVENTTLINKLink
ES100519.xml,10565,"[9089, 8848]",CONTAINS,EVENTTLINKLink
ES100519.xml,10568,"[9089, 9053]",OVERLAP,EVENTTLINKLink
ES100519.xml,10571,"[9089, 9034]",OVERLAP,EVENTTLINKLink
ES100519.xml,10246,"[9106, 9142]",CONTAINS,EVENTTLINKLink
ES100519.xml,10249,"[9106, 9123]",CONTAINS,EVENTTLINKLink
ES100519.xml,10252,"[9106, 9089]",CONTAINS,EVENTTLINKLink
ES100519.xml,10255,"[9106, 9161]",CONTAINS,EVENTTLINKLink
ES100519.xml,10581,"[9180, 9197]",BEFORE,EVENTTLINKLink
ES100519.xml,10584,"[9180, 9250]",BEFORE,EVENTTLINKLink
ES100519.xml,10264,"[9197, 9214]",CONTAINS,EVENTTLINKLink
ES100519.xml,10270,"[9233, 9197]",CONTAINS,EVENTTLINKLink
ES100519.xml,10276,"[9286, 9197]",CONTAINS,EVENTTLINKLink
ES100519.xml,10591,"[9250, 10288]",OVERLAP,EVENTTLINKLink
ES100519.xml,10594,"[9250, 9322]",BEFORE,EVENTTLINKLink
ES100519.xml,10597,"[9250, 9267]",OVERLAP,EVENTTLINKLink
ES100519.xml,10605,"[9322, 9339]",BEFORE,EVENTTLINKLink
ES100519.xml,10608,"[9322, 8212]",BEFORE,EVENTTLINKLink
ES100519.xml,10317,"[9339, 9356]",BEFORE,EVENTTLINKLink
ES100519.xml,10323,"[9356, 9373]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10329,"[9411, 8212]",CONTAINS,EVENTTLINKLink
ES100519.xml,10332,"[9411, 9428]",CONTAINS,EVENTTLINKLink
ES100519.xml,10335,"[9411, 9447]",CONTAINS,EVENTTLINKLink
ES100519.xml,10338,"[9411, 9466]",CONTAINS,EVENTTLINKLink
ES100519.xml,10341,"[9411, 9485]",CONTAINS,EVENTTLINKLink
ES100519.xml,10354,"[9485, 9519]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10357,"[9502, 9538]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10360,"[9502, 9485]",CONTAINS,EVENTTLINKLink
ES100519.xml,10363,"[9502, 9557]",CONTAINS,EVENTTLINKLink
ES100519.xml,10625,"[9599, 9616]",CONTAINS,EVENTTLINKLink
ES100519.xml,10628,"[9599, 9705]",OVERLAP,EVENTTLINKLink
ES100519.xml,10393,"[9616, 9686]",CONTAINS,EVENTTLINKLink
ES100519.xml,10381,"[9652, 9616]",CONTAINS,EVENTTLINKLink
ES100519.xml,10387,"[9669, 9616]",CONTAINS,EVENTTLINKLink
ES100519.xml,10635,"[9705, 9758]",CONTAINS,EVENTTLINKLink
ES100519.xml,10638,"[9705, 9777]",CONTAINS,EVENTTLINKLink
ES100519.xml,10641,"[9705, 9722]",CONTAINS,EVENTTLINKLink
ES100519.xml,10644,"[9705, 9739]",CONTAINS,EVENTTLINKLink
ES100519.xml,10647,"[9705, 9866]",BEFORE,EVENTTLINKLink
ES100519.xml,10405,"[9777, 9794]",BEFORE,EVENTTLINKLink
ES100519.xml,10421,"[9794, 9830]",CONTAINS,EVENTTLINKLink
ES100519.xml,10427,"[9849, 9866]",BEFORE,EVENTTLINKLink
ES100519.xml,10657,"[9866, 9936]",OVERLAP,EVENTTLINKLink
ES100519.xml,10439,"[9881, 9898]",CONTAINS,EVENTTLINKLink
ES100519.xml,10442,"[9881, 9917]",CONTAINS,EVENTTLINKLink
ES100519.xml,10445,"[9881, 9866]",BEGINS-ON,EVENTTLINKLink
ES100519.xml,10663,"[9936, 9989]",CONTAINS,EVENTTLINKLink
ES100519.xml,10666,"[9936, 9953]",BEFORE,EVENTTLINKLink
ES100519.xml,10453,"[9953, 9970]",BEFORE,EVENTTLINKLink
ES100519.xml,10673,"[9989, 10061]",BEFORE,EVENTTLINKLink
ES100519.xml,10459,"[10025, 9989]",CONTAINS,EVENTTLINKLink
ES100519.xml,10679,"[10061, 8287]",BEFORE,EVENTTLINKLink
ES100519.xml,10685,"[8287, 8304]",OVERLAP,EVENTTLINKLink
ES100519.xml,10475,"[8304, 8340]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10478,"[8304, 8321]",SIMULTANEOUS,EVENTTLINKLink
ES100519.xml,10481,"[8304, 8359]",SIMULTANEOUS,EVENTTLINKLink
ES100727.xml,9161,"[7625, 7642]",SIMULTANEOUS,EVENTTLINKLink
ES100727.xml,9164,"[7625, 7678]",BEFORE,EVENTTLINKLink
ES100727.xml,8903,"[7661, 7625]",CONTAINS,EVENTTLINKLink
ES100727.xml,9171,"[7678, 7833]",BEFORE,EVENTTLINKLink
ES100727.xml,8909,"[7714, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8915,"[7731, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8921,"[7748, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8927,"[7765, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8933,"[7782, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8939,"[7799, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,8945,"[7816, 7678]",CONTAINS,EVENTTLINKLink
ES100727.xml,9177,"[7833, 7939]",BEFORE,EVENTTLINKLink
ES100727.xml,8951,"[7850, 7833]",CONTAINS,EVENTTLINKLink
ES100727.xml,8957,"[7886, 7903]",CONTAINS,EVENTTLINKLink
ES100727.xml,8963,"[7903, 7833]",BEFORE,EVENTTLINKLink
ES100727.xml,8966,"[7903, 7920]",ENDS-ON,EVENTTLINKLink
ES100727.xml,9183,"[7939, 7973]",BEFORE,EVENTTLINKLink
ES100727.xml,8973,"[7956, 7939]",CONTAINS,EVENTTLINKLink
ES100727.xml,9189,"[7973, 8060]",BEFORE,EVENTTLINKLink
ES100727.xml,8979,"[8009, 7973]",CONTAINS,EVENTTLINKLink
ES100727.xml,8985,"[8026, 7973]",CONTAINS,EVENTTLINKLink
ES100727.xml,8991,"[8043, 7973]",CONTAINS,EVENTTLINKLink
ES100727.xml,9195,"[8060, 8113]",BEFORE,EVENTTLINKLink
ES100727.xml,9198,"[8060, 8077]",BEFORE,EVENTTLINKLink
ES100727.xml,8997,"[8077, 8094]",BEFORE,EVENTTLINKLink
ES100727.xml,9205,"[8113, 8261]",OVERLAP,EVENTTLINKLink
ES100727.xml,9003,"[8130, 8147]",CONTAINS,EVENTTLINKLink
ES100727.xml,9006,"[8130, 8166]",CONTAINS,EVENTTLINKLink
ES100727.xml,9009,"[8130, 8204]",CONTAINS,EVENTTLINKLink
ES100727.xml,9012,"[8130, 8113]",BEFORE,EVENTTLINKLink
ES100727.xml,9015,"[8130, 8185]",CONTAINS,EVENTTLINKLink
ES100727.xml,9211,"[8261, 8223]",BEFORE,EVENTTLINKLink
ES100727.xml,9214,"[8261, 8348]",CONTAINS,EVENTTLINKLink
ES100727.xml,9217,"[8261, 8242]",CONTAINS,EVENTTLINKLink
ES100727.xml,9031,"[8278, 8261]",CONTAINS,EVENTTLINKLink
ES100727.xml,9037,"[8295, 8261]",CONTAINS,EVENTTLINKLink
ES100727.xml,9043,"[8312, 8329]",CONTAINS,EVENTTLINKLink
ES100727.xml,9046,"[8312, 8261]",CONTAINS,EVENTTLINKLink
ES100727.xml,9225,"[8348, 8382]",CONTAINS,EVENTTLINKLink
ES100727.xml,9228,"[8348, 8439]",BEFORE,EVENTTLINKLink
ES100727.xml,9231,"[8348, 8401]",CONTAINS,EVENTTLINKLink
ES100727.xml,9234,"[8348, 8420]",CONTAINS,EVENTTLINKLink
ES100727.xml,9053,"[8365, 8348]",BEFORE,EVENTTLINKLink
ES100727.xml,9243,"[8439, 8456]",BEFORE,EVENTTLINKLink
ES100727.xml,9246,"[8439, 8494]",BEFORE,EVENTTLINKLink
ES100727.xml,9249,"[8439, 8475]",BEFORE,EVENTTLINKLink
ES100727.xml,9257,"[8494, 8731]",CONTAINS,EVENTTLINKLink
ES100727.xml,9260,"[8494, 8511]",CONTAINS,EVENTTLINKLink
ES100727.xml,9263,"[8494, 8530]",CONTAINS,EVENTTLINKLink
ES100727.xml,9266,"[8494, 8568]",SIMULTANEOUS,EVENTTLINKLink
ES100727.xml,9275,"[8568, 8585]",BEFORE,EVENTTLINKLink
ES100727.xml,9278,"[8568, 8676]",BEFORE,EVENTTLINKLink
ES100727.xml,9059,"[8585, 8602]",BEFORE,EVENTTLINKLink
ES100727.xml,9065,"[8659, 8676]",BEFORE,EVENTTLINKLink
ES100727.xml,9285,"[8676, 8693]",CONTAINS,EVENTTLINKLink
ES100727.xml,9288,"[8676, 8712]",CONTAINS,EVENTTLINKLink
ES100727.xml,9291,"[8676, 8894]",BEFORE,EVENTTLINKLink
ES100727.xml,9083,"[8769, 8750]",CONTAINS,EVENTTLINKLink
ES100727.xml,9317,"[8824, 7495]",BEFORE,EVENTTLINKLink
ES100727.xml,9105,"[8839, 8824]",BEGINS-ON,EVENTTLINKLink
ES100727.xml,9108,"[8839, 8875]",OVERLAP,EVENTTLINKLink
ES100727.xml,9111,"[8839, 8856]",OVERLAP,EVENTTLINKLink
ES100727.xml,9125,"[7504, 7495]",CONTAINS,EVENTTLINKLink
ES100727.xml,9131,"[7521, 7495]",CONTAINS,EVENTTLINKLink
ES100727.xml,9137,"[7538, 7521]",BEFORE,EVENTTLINKLink
ES100727.xml,9143,"[7555, 7521]",BEFORE,EVENTTLINKLink
ES100727.xml,9149,"[7572, 7589]",BEFORE,EVENTTLINKLink
ES100727.xml,9155,"[7589, 7606]",BEFORE,EVENTTLINKLink
ES100848.xml,5897,"[4496, 4547]",BEFORE,EVENTTLINKLink
ES100848.xml,5596,"[4513, 4496]",CONTAINS,EVENTTLINKLink
ES100848.xml,5602,"[4530, 4496]",CONTAINS,EVENTTLINKLink
ES100848.xml,5903,"[4547, 4600]",BEFORE,EVENTTLINKLink
ES100848.xml,5906,"[4547, 4636]",BEFORE,EVENTTLINKLink
ES100848.xml,5608,"[4564, 4547]",CONTAINS,EVENTTLINKLink
ES100848.xml,5614,"[4619, 4600]",CONTAINS,EVENTTLINKLink
ES100848.xml,5913,"[4636, 4689]",BEFORE,EVENTTLINKLink
ES100848.xml,5620,"[4672, 4636]",CONTAINS,EVENTTLINKLink
ES100848.xml,5919,"[4689, 4706]",SIMULTANEOUS,EVENTTLINKLink
ES100848.xml,5922,"[4689, 4742]",BEFORE,EVENTTLINKLink
ES100848.xml,5648,"[4725, 4742]",CONTAINS,EVENTTLINKLink
ES100848.xml,5642,"[4759, 4742]",BEGINS-ON,EVENTTLINKLink
ES100848.xml,5929,"[4776, 4742]",BEGINS-ON,EVENTTLINKLink
ES100848.xml,5932,"[4776, 4863]",ENDS-ON,EVENTTLINKLink
ES100848.xml,5935,"[4776, 4793]",CONTAINS,EVENTTLINKLink
ES100848.xml,5938,"[4776, 4810]",CONTAINS,EVENTTLINKLink
ES100848.xml,5654,"[4793, 4971]",CONTAINS,EVENTTLINKLink
ES100848.xml,5660,"[4829, 4810]",CONTAINS,EVENTTLINKLink
ES100848.xml,5672,"[4846, 4417]",CONTAINS,EVENTTLINKLink
ES100848.xml,5675,"[4846, 4428]",CONTAINS,EVENTTLINKLink
ES100848.xml,5678,"[4846, 4406]",CONTAINS,EVENTTLINKLink
ES100848.xml,5681,"[4846, 4810]",CONTAINS,EVENTTLINKLink
ES100848.xml,5684,"[4846, 4395]",CONTAINS,EVENTTLINKLink
ES100848.xml,5947,"[4863, 4952]",OVERLAP,EVENTTLINKLink
ES100848.xml,5950,"[4863, 5007]",BEFORE,EVENTTLINKLink
ES100848.xml,5953,"[4863, 4895]",CONTAINS,EVENTTLINKLink
ES100848.xml,5956,"[4863, 4914]",CONTAINS,EVENTTLINKLink
ES100848.xml,5700,"[4878, 4863]",ENDS-ON,EVENTTLINKLink
ES100848.xml,5706,"[4990, 4386]",ENDS-ON,EVENTTLINKLink
ES100848.xml,5965,"[5007, 5147]",BEFORE,EVENTTLINKLink
ES100848.xml,5718,"[5024, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5724,"[5041, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5730,"[5058, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5736,"[5075, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5759,"[5092, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5765,"[5742, 5109]",CONTAINS,EVENTTLINKLink
ES100848.xml,5768,"[5742, 5007]",CONTAINS,EVENTTLINKLink
ES100848.xml,5771,"[5742, 5128]",CONTAINS,EVENTTLINKLink
ES100848.xml,5971,"[5147, 5219]",BEFORE,EVENTTLINKLink
ES100848.xml,5791,"[5183, 5147]",CONTAINS,EVENTTLINKLink
ES100848.xml,5794,"[5183, 5200]",SIMULTANEOUS,EVENTTLINKLink
ES100848.xml,5977,"[5219, 5272]",BEFORE,EVENTTLINKLink
ES100848.xml,5801,"[5236, 5253]",SIMULTANEOUS,EVENTTLINKLink
ES100848.xml,5804,"[5236, 5219]",CONTAINS,EVENTTLINKLink
ES100848.xml,5988,"[5272, 5308]",CONTAINS,EVENTTLINKLink
ES100848.xml,5991,"[5272, 5289]",CONTAINS,EVENTTLINKLink
ES100848.xml,5994,"[5272, 5376]",CONTAINS,EVENTTLINKLink
ES100848.xml,5817,"[5325, 5308]",BEGINS-ON,EVENTTLINKLink
ES100848.xml,5823,"[5342, 5325]",CONTAINS,EVENTTLINKLink
ES100848.xml,5829,"[5359, 5325]",CONTAINS,EVENTTLINKLink
ES100848.xml,5997,"[5376, 5518]",BEFORE,EVENTTLINKLink
ES100848.xml,5847,"[5391, 5425]",CONTAINS,EVENTTLINKLink
ES100848.xml,5850,"[5391, 5461]",CONTAINS,EVENTTLINKLink
ES100848.xml,5853,"[5391, 5480]",OVERLAP,EVENTTLINKLink
ES100848.xml,5856,"[5391, 5376]",BEGINS-ON,EVENTTLINKLink
ES100848.xml,5859,"[5391, 5499]",OVERLAP,EVENTTLINKLink
ES100848.xml,5841,"[5408, 5376]",CONTAINS,EVENTTLINKLink
ES100848.xml,5869,"[5425, 5442]",SIMULTANEOUS,EVENTTLINKLink
ES100848.xml,5875,"[5537, 5518]",CONTAINS,EVENTTLINKLink
ES100848.xml,5878,"[5537, 4439]",CONTAINS,EVENTTLINKLink
ES100848.xml,5891,"[5573, 5554]",CONTAINS,EVENTTLINKLink
ES100445.xml,2771,"[2291, 2327]",CONTAINS,EVENTTLINKLink
ES100445.xml,2774,"[2291, 2308]",CONTAINS,EVENTTLINKLink
ES100445.xml,2777,"[2291, 2346]",CONTAINS,EVENTTLINKLink
ES100445.xml,2702,"[2346, 2363]",SIMULTANEOUS,EVENTTLINKLink
ES100445.xml,2708,"[2382, 2346]",CONTAINS,EVENTTLINKLink
ES100445.xml,2714,"[2399, 2346]",CONTAINS,EVENTTLINKLink
ES100445.xml,2785,"[2416, 2433]",CONTAINS,EVENTTLINKLink
ES100445.xml,2788,"[2416, 2452]",CONTAINS,EVENTTLINKLink
ES100445.xml,2791,"[2416, 2346]",CONTAINS,EVENTTLINKLink
ES100445.xml,2799,"[2452, 2726]",SIMULTANEOUS,EVENTTLINKLink
ES100445.xml,2802,"[2452, 2505]",BEFORE,EVENTTLINKLink
ES100445.xml,2720,"[2469, 2452]",CONTAINS,EVENTTLINKLink
ES100445.xml,2745,"[2524, 2505]",CONTAINS,EVENTTLINKLink
ES100445.xml,2751,"[2541, 2558]",SIMULTANEOUS,EVENTTLINKLink
ES100445.xml,2754,"[2541, 2505]",CONTAINS,EVENTTLINKLink
ES100445.xml,2809,"[2577, 2594]",OVERLAP,EVENTTLINKLink
ES100445.xml,2812,"[2577, 2505]",CONTAINS,EVENTTLINKLink
ES100445.xml,2819,"[2594, 2630]",OVERLAP,EVENTTLINKLink
ES100445.xml,2822,"[2594, 2611]",OVERLAP,EVENTTLINKLink
ES100445.xml,2829,"[2630, 2647]",SIMULTANEOUS,EVENTTLINKLink
ES100445.xml,2761,"[2647, 2664]",SIMULTANEOUS,EVENTTLINKLink
ES100445.xml,2764,"[2647, 2683]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9236,"[7561, 7542]",CONTAINS,EVENTTLINKLink
ES100079.xml,9242,"[7578, 7523]",BEFORE,EVENTTLINKLink
ES100079.xml,9245,"[7578, 7561]",CONTAINS,EVENTTLINKLink
ES100079.xml,9598,"[7595, 7523]",CONTAINS,EVENTTLINKLink
ES100079.xml,9601,"[7595, 7669]",CONTAINS,EVENTTLINKLink
ES100079.xml,9604,"[7595, 7631]",CONTAINS,EVENTTLINKLink
ES100079.xml,9607,"[7595, 7612]",CONTAINS,EVENTTLINKLink
ES100079.xml,9616,"[7669, 7705]",CONTAINS,EVENTTLINKLink
ES100079.xml,9619,"[7669, 7743]",CONTAINS,EVENTTLINKLink
ES100079.xml,9622,"[7669, 7817]",BEFORE,EVENTTLINKLink
ES100079.xml,9625,"[7669, 7724]",CONTAINS,EVENTTLINKLink
ES100079.xml,9628,"[7669, 7686]",CONTAINS,EVENTTLINKLink
ES100079.xml,9631,"[7669, 7650]",BEFORE,EVENTTLINKLink
ES100079.xml,9252,"[7762, 7779]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9255,"[7762, 7669]",CONTAINS,EVENTTLINKLink
ES100079.xml,9642,"[7817, 7834]",BEFORE,EVENTTLINKLink
ES100079.xml,9645,"[7817, 7853]",BEFORE,EVENTTLINKLink
ES100079.xml,9648,"[7817, 7910]",BEFORE,EVENTTLINKLink
ES100079.xml,9656,"[7910, 8001]",BEFORE,EVENTTLINKLink
ES100079.xml,9659,"[7910, 7927]",BEFORE,EVENTTLINKLink
ES100079.xml,9262,"[7946, 7910]",CONTAINS,EVENTTLINKLink
ES100079.xml,9666,"[8001, 8092]",BEFORE,EVENTTLINKLink
ES100079.xml,9669,"[8001, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9672,"[8001, 8037]",CONTAINS,EVENTTLINKLink
ES100079.xml,9675,"[8001, 7982]",ENDS-ON,EVENTTLINKLink
ES100079.xml,9678,"[8001, 8018]",CONTAINS,EVENTTLINKLink
ES100079.xml,9268,"[8037, 8073]",CONTAINS,EVENTTLINKLink
ES100079.xml,9271,"[8037, 8054]",CONTAINS,EVENTTLINKLink
ES100079.xml,9278,"[8111, 8001]",CONTAINS,EVENTTLINKLink
ES100079.xml,9284,"[8128, 8001]",CONTAINS,EVENTTLINKLink
ES100079.xml,9688,"[8145, 8321]",BEFORE,EVENTTLINKLink
ES100079.xml,9290,"[8181, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9296,"[8198, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9302,"[8215, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9314,"[8232, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9317,"[8232, 8266]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9308,"[8249, 8145]",CONTAINS,EVENTTLINKLink
ES100079.xml,9324,"[8285, 8302]",OVERLAP,EVENTTLINKLink
ES100079.xml,9327,"[8285, 8321]",CONTAINS,EVENTTLINKLink
ES100079.xml,9694,"[8321, 8535]",BEFORE,EVENTTLINKLink
ES100079.xml,9697,"[8321, 8338]",BEFORE,EVENTTLINKLink
ES100079.xml,9344,"[8338, 8355]",CONTAINS,EVENTTLINKLink
ES100079.xml,9347,"[8338, 8374]",CONTAINS,EVENTTLINKLink
ES100079.xml,9350,"[8338, 8429]",CONTAINS,EVENTTLINKLink
ES100079.xml,9334,"[8393, 8410]",CONTAINS,EVENTTLINKLink
ES100079.xml,9337,"[8393, 8374]",BEFORE,EVENTTLINKLink
ES100079.xml,9358,"[8429, 8446]",BEFORE,EVENTTLINKLink
ES100079.xml,9361,"[8429, 8465]",BEFORE,EVENTTLINKLink
ES100079.xml,9368,"[8484, 8535]",CONTAINS,EVENTTLINKLink
ES100079.xml,9374,"[8501, 8535]",CONTAINS,EVENTTLINKLink
ES100079.xml,9380,"[8518, 8535]",CONTAINS,EVENTTLINKLink
ES100079.xml,9704,"[8535, 8605]",CONTAINS,EVENTTLINKLink
ES100079.xml,9707,"[8535, 8660]",BEFORE,EVENTTLINKLink
ES100079.xml,9710,"[8535, 8569]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9713,"[8535, 8783]",BEFORE,EVENTTLINKLink
ES100079.xml,9386,"[8552, 8535]",BEFORE,EVENTTLINKLink
ES100079.xml,9392,"[8588, 8569]",CONTAINS,EVENTTLINKLink
ES100079.xml,9398,"[8643, 8605]",CONTAINS,EVENTTLINKLink
ES100079.xml,9401,"[8643, 8624]",CONTAINS,EVENTTLINKLink
ES100079.xml,9414,"[8660, 8694]",BEFORE,EVENTTLINKLink
ES100079.xml,9408,"[8677, 8660]",CONTAINS,EVENTTLINKLink
ES100079.xml,9420,"[8694, 8711]",BEFORE,EVENTTLINKLink
ES100079.xml,9426,"[8730, 8747]",BEFORE,EVENTTLINKLink
ES100079.xml,9429,"[8730, 8711]",CONTAINS,EVENTTLINKLink
ES100079.xml,9442,"[8747, 8764]",ENDS-ON,EVENTTLINKLink
ES100079.xml,9722,"[8783, 8925]",BEFORE,EVENTTLINKLink
ES100079.xml,9448,"[8819, 8855]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9451,"[8819, 8836]",SIMULTANEOUS,EVENTTLINKLink
ES100079.xml,9454,"[8819, 8783]",CONTAINS,EVENTTLINKLink
ES100079.xml,9462,"[8874, 8783]",CONTAINS,EVENTTLINKLink
ES100079.xml,9468,"[8891, 8783]",CONTAINS,EVENTTLINKLink
ES100079.xml,9474,"[8908, 8925]",ENDS-ON,EVENTTLINKLink
ES100079.xml,9728,"[8925, 8978]",BEFORE,EVENTTLINKLink
ES100079.xml,9731,"[8925, 7512]",BEFORE,EVENTTLINKLink
ES100079.xml,9495,"[8961, 8925]",CONTAINS,EVENTTLINKLink
ES100079.xml,9524,"[8978, 9014]",CONTAINS,EVENTTLINKLink
ES100079.xml,9527,"[8978, 9507]",BEFORE,EVENTTLINKLink
ES100079.xml,9530,"[8978, 8995]",CONTAINS,EVENTTLINKLink
ES100079.xml,9501,"[9052, 8978]",CONTAINS,EVENTTLINKLink
ES100079.xml,9538,"[9507, 9069]",BEFORE,EVENTTLINKLink
ES100079.xml,9544,"[9069, 9086]",CONTAINS,EVENTTLINKLink
ES100079.xml,9550,"[9122, 7512]",ENDS-ON,EVENTTLINKLink
ES100079.xml,9562,"[9105, 7416]",CONTAINS,EVENTTLINKLink
ES100079.xml,9568,"[9207, 9105]",BEFORE,EVENTTLINKLink
ES100079.xml,9574,"[9139, 7512]",CONTAINS,EVENTTLINKLink
ES100079.xml,9580,"[9156, 7512]",CONTAINS,EVENTTLINKLink
ES100079.xml,9586,"[9173, 7512]",CONTAINS,EVENTTLINKLink
ES100079.xml,9592,"[9190, 7512]",CONTAINS,EVENTTLINKLink
ES100737.xml,5637,"[4765, 4782]",CONTAINS,EVENTTLINKLink
ES100737.xml,5895,"[4782, 4869]",BEFORE,EVENTTLINKLink
ES100737.xml,5659,"[4818, 4782]",CONTAINS,EVENTTLINKLink
ES100737.xml,5665,"[4835, 4782]",CONTAINS,EVENTTLINKLink
ES100737.xml,5671,"[4852, 4782]",CONTAINS,EVENTTLINKLink
ES100737.xml,5901,"[4869, 5024]",BEFORE,EVENTTLINKLink
ES100737.xml,5683,"[4905, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5689,"[4922, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5695,"[4939, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5701,"[4956, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5707,"[4973, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5713,"[4990, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5719,"[5007, 4869]",CONTAINS,EVENTTLINKLink
ES100737.xml,5907,"[5024, 5079]",BEFORE,EVENTTLINKLink
ES100737.xml,5913,"[5079, 5212]",CONTAINS,EVENTTLINKLink
ES100737.xml,5916,"[5079, 5096]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5919,"[5079, 5248]",BEFORE,EVENTTLINKLink
ES100737.xml,5739,"[5140, 5157]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5742,"[5140, 5079]",CONTAINS,EVENTTLINKLink
ES100737.xml,5749,"[5176, 5079]",CONTAINS,EVENTTLINKLink
ES100737.xml,5755,"[5231, 5212]",BEFORE,EVENTTLINKLink
ES100737.xml,5927,"[5248, 5284]",CONTAINS,EVENTTLINKLink
ES100737.xml,5930,"[5248, 5265]",CONTAINS,EVENTTLINKLink
ES100737.xml,5933,"[5248, 5303]",BEFORE,EVENTTLINKLink
ES100737.xml,5941,"[5303, 5400]",BEFORE,EVENTTLINKLink
ES100737.xml,5944,"[5303, 5453]",CONTAINS,EVENTTLINKLink
ES100737.xml,5761,"[5345, 5381]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5764,"[5345, 5362]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5767,"[5345, 5303]",CONTAINS,EVENTTLINKLink
ES100737.xml,5775,"[5419, 5400]",CONTAINS,EVENTTLINKLink
ES100737.xml,5781,"[5436, 5400]",CONTAINS,EVENTTLINKLink
ES100737.xml,5951,"[5453, 5504]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5787,"[5470, 5453]",CONTAINS,EVENTTLINKLink
ES100737.xml,5837,"[5487, 5812]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5840,"[5487, 5793]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5843,"[5487, 5453]",CONTAINS,EVENTTLINKLink
ES100737.xml,5957,"[5504, 5546]",BEFORE,EVENTTLINKLink
ES100737.xml,5960,"[5504, 5527]",CONTAINS,EVENTTLINKLink
ES100737.xml,5967,"[5546, 4682]",BEFORE,EVENTTLINKLink
ES100737.xml,5970,"[5546, 5563]",SIMULTANEOUS,EVENTTLINKLink
ES100737.xml,5973,"[5546, 5582]",CONTAINS,EVENTTLINKLink
ES100737.xml,5867,"[5620, 5582]",CONTAINS,EVENTTLINKLink
ES100737.xml,5873,"[4646, 4682]",BEFORE,EVENTTLINKLink
ES100737.xml,5889,"[4729, 4746]",CONTAINS,EVENTTLINKLink
ES100051.xml,2648,"[2164, 2181]",BEFORE,EVENTTLINKLink
ES100051.xml,2714,"[2181, 2232]",BEFORE,EVENTTLINKLink
ES100051.xml,2654,"[2198, 2181]",BEFORE,EVENTTLINKLink
ES100051.xml,2660,"[2215, 2181]",CONTAINS,EVENTTLINKLink
ES100051.xml,2720,"[2232, 2302]",BEFORE,EVENTTLINKLink
ES100051.xml,2666,"[2268, 2232]",CONTAINS,EVENTTLINKLink
ES100051.xml,2672,"[2285, 2232]",CONTAINS,EVENTTLINKLink
ES100051.xml,2726,"[2302, 2408]",BEFORE,EVENTTLINKLink
ES100051.xml,2678,"[2338, 2302]",CONTAINS,EVENTTLINKLink
