file,id_sentence,id_tlink,pair,role,type
ES100526.xml,44,5552,[4826 4843],BEFORE,EVENTTLINKLink
ES100526.xml,44,-1,[4826 4862],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4843 4792],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4843 4809],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4843 4826],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4843 4862],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4862 4792],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4862 4809],-1,TIMEX3TimexLinkLink
ES100526.xml,44,-1,[4862 4826],-1,TIMEX3TimexLinkLink
ES100526.xml,44,5558,[4862 4843],CONTAINS,EVENTTLINKLink
ES100526.xml,49,5710,[4879 4896],BEFORE,EVENTTLINKLink
ES100526.xml,49,-1,[4879 4913],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4879 4932],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4896 4879],-1,TIMEX3TimexLinkLink
ES100526.xml,49,5564,[4896 4913],BEFORE,EVENTTLINKLink
ES100526.xml,49,-1,[4896 4932],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4913 4879],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4913 4896],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4913 4932],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4932 4879],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4932 4896],-1,TIMEX3TimexLinkLink
ES100526.xml,49,-1,[4932 4913],-1,TIMEX3TimexLinkLink
ES100526.xml,54,-1,[4951 4968],-1,TIMEX3TimexLinkLink
ES100526.xml,54,5570,[4968 4951],CONTAINS,EVENTTLINKLink
ES100526.xml,59,-1,[4985 5002],-1,TIMEX3TimexLinkLink
ES100526.xml,59,5726,[4985 5019],CONTAINS,EVENTTLINKLink
ES100526.xml,59,-1,[4985 5038],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5002 4985],-1,TIMEX3TimexLinkLink
ES100526.xml,59,5576,[5002 5019],BEFORE,EVENTTLINKLink
ES100526.xml,59,-1,[5002 5038],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5019 4985],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5019 5002],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5019 5038],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5038 4985],-1,TIMEX3TimexLinkLink
ES100526.xml,59,-1,[5038 5002],-1,TIMEX3TimexLinkLink
ES100526.xml,59,5582,[5038 5019],CONTAINS,EVENTTLINKLink
ES100526.xml,64,5588,[5055 5072],CONTAINS,EVENTTLINKLink
ES100526.xml,64,-1,[5055 5089],-1,TIMEX3TimexLinkLink
ES100526.xml,64,-1,[5072 5055],-1,TIMEX3TimexLinkLink
ES100526.xml,64,5736,[5072 5089],CONTAINS,EVENTTLINKLink
ES100526.xml,64,-1,[5089 5055],-1,TIMEX3TimexLinkLink
ES100526.xml,64,-1,[5089 5072],-1,TIMEX3TimexLinkLink
ES100526.xml,69,5746,[5108 5125],BEFORE,EVENTTLINKLink
ES100526.xml,69,-1,[5108 5142],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5108 5161],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5108 5178],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5108 5197],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5125 5108],-1,TIMEX3TimexLinkLink
ES100526.xml,69,5607,[5125 5142],SIMULTANEOUS,EVENTTLINKLink
ES100526.xml,69,-1,[5125 5161],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5125 5178],-1,TIMEX3TimexLinkLink
ES100526.xml,69,5604,[5125 5197],CONTAINS,EVENTTLINKLink
ES100526.xml,69,-1,[5142 5108],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5142 5125],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5142 5161],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5142 5178],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5142 5197],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5161 5108],-1,TIMEX3TimexLinkLink
ES100526.xml,69,5594,[5161 5125],CONTAINS,EVENTTLINKLink
ES100526.xml,69,-1,[5161 5142],-1,TIMEX3TimexLinkLink
ES100526.xml,69,5597,[5161 5178],CONTAINS,EVENTTLINKLink
ES100526.xml,69,-1,[5161 5197],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5178 5108],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5178 5125],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5178 5142],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5178 5161],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5178 5197],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5197 5108],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5197 5125],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5197 5142],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5197 5161],-1,TIMEX3TimexLinkLink
ES100526.xml,69,-1,[5197 5178],-1,TIMEX3TimexLinkLink
ES100526.xml,74,5614,[5216 5233],BEFORE,EVENTTLINKLink
ES100526.xml,74,5617,[5216 5252],BEFORE,EVENTTLINKLink
ES100526.xml,74,-1,[5216 5271],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5233 5216],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5233 5252],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5233 5271],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5252 5216],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5252 5233],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5252 5271],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5271 5216],-1,TIMEX3TimexLinkLink
ES100526.xml,74,-1,[5271 5233],-1,TIMEX3TimexLinkLink
ES100526.xml,74,5624,[5271 5252],CONTAINS,EVENTTLINKLink
ES100526.xml,84,5759,[5288 5305],CONTAINS,EVENTTLINKLink
ES100526.xml,84,-1,[5288 5320],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5288 5337],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5288 5354],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5305 5288],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5305 5320],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5305 5337],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5305 5354],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5320 5288],-1,TIMEX3TimexLinkLink
ES100526.xml,84,5636,[5320 5305],ENDS-ON,EVENTTLINKLink
ES100526.xml,84,-1,[5320 5337],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5320 5354],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5337 5288],-1,TIMEX3TimexLinkLink
ES100526.xml,84,5642,[5337 5305],CONTAINS,EVENTTLINKLink
ES100526.xml,84,-1,[5337 5320],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5337 5354],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5354 5288],-1,TIMEX3TimexLinkLink
ES100526.xml,84,5648,[5354 5305],CONTAINS,EVENTTLINKLink
ES100526.xml,84,-1,[5354 5320],-1,TIMEX3TimexLinkLink
ES100526.xml,84,-1,[5354 5337],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5371 5390],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5371 5409],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5371 5445],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5371 5426],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5390 5371],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5390 5409],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5390 5445],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5390 5426],-1,TIMEX3TimexLinkLink
ES100526.xml,89,5654,[5409 5371],CONTAINS,EVENTTLINKLink
ES100526.xml,89,-1,[5409 5390],-1,TIMEX3TimexLinkLink
ES100526.xml,89,5657,[5409 5445],CONTAINS,EVENTTLINKLink
ES100526.xml,89,5660,[5409 5426],CONTAINS,EVENTTLINKLink
ES100526.xml,89,-1,[5445 5371],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5445 5390],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5445 5409],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5445 5426],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5426 5371],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5426 5390],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5426 5409],-1,TIMEX3TimexLinkLink
ES100526.xml,89,-1,[5426 5445],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7306],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7162 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9189,[7238 7306],CONTAINS,EVENTTLINKLink
ES100042.xml,19,-1,[7238 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7238 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9195,[7255 7306],BEFORE,EVENTTLINKLink
ES100042.xml,19,-1,[7255 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7255 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9201,[7272 7306],BEFORE,EVENTTLINKLink
ES100042.xml,19,-1,[7272 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7272 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9207,[7289 7306],BEFORE,EVENTTLINKLink
ES100042.xml,19,-1,[7289 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7289 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9183,[7306 7162],BEFORE,EVENTTLINKLink
ES100042.xml,19,-1,[7306 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7306 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7323 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7323 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7323 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7323 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7323 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,9167,[7323 7306],CONTAINS,EVENTTLINKLink
ES100042.xml,19,9161,[7323 7340],CONTAINS,EVENTTLINKLink
ES100042.xml,19,9170,[7323 7359],CONTAINS,EVENTTLINKLink
ES100042.xml,19,9173,[7323 7378],CONTAINS,EVENTTLINKLink
ES100042.xml,19,9164,[7323 7397],CONTAINS,EVENTTLINKLink
ES100042.xml,19,-1,[7323 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7306],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7340 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7306],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7359 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7306],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7397],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7378 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7162],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7238],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7255],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7272],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7289],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7306],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7323],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7340],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7359],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7378],-1,TIMEX3TimexLinkLink
ES100042.xml,19,-1,[7397 7077],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7416 7435],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7416 7454],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7416 7086],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7435 7416],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7435 7454],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7435 7086],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7454 7416],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7454 7435],-1,TIMEX3TimexLinkLink
ES100042.xml,24,-1,[7454 7086],-1,TIMEX3TimexLinkLink
ES100042.xml,29,9238,[7473 7490],CONTAINS,EVENTTLINKLink
ES100042.xml,29,9247,[7473 7509],CONTAINS,EVENTTLINKLink
ES100042.xml,29,-1,[7473 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7473 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,9244,[7473 7564],CONTAINS,EVENTTLINKLink
ES100042.xml,29,9235,[7473 8600],CONTAINS,EVENTTLINKLink
ES100042.xml,29,-1,[7490 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7490 7509],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7490 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7490 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7490 7564],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7490 8600],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 7490],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 7564],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7509 8600],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 7490],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 7509],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 7564],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7545 8600],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7528 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7528 7490],-1,TIMEX3TimexLinkLink
ES100042.xml,29,8619,[7528 7509],CONTAINS,EVENTTLINKLink
ES100042.xml,29,-1,[7528 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7528 7564],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7528 8600],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 7490],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 7509],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[7564 8600],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7473],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7490],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7509],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7545],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7528],-1,TIMEX3TimexLinkLink
ES100042.xml,29,-1,[8600 7564],-1,TIMEX3TimexLinkLink
ES100042.xml,34,9257,[7583 7600],BEFORE,EVENTTLINKLink
ES100042.xml,34,-1,[7600 7583],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,9270,[7619 7708],SIMULTANEOUS,EVENTTLINKLink
ES100042.xml,39,-1,[7619 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7619 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,8625,[7636 7619],CONTAINS,EVENTTLINKLink
ES100042.xml,39,-1,[7636 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 7708],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7636 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,8631,[7651 7619],CONTAINS,EVENTTLINKLink
ES100042.xml,39,-1,[7651 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 7708],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7651 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,8643,[7674 7619],BEFORE,EVENTTLINKLink
ES100042.xml,39,-1,[7674 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 7708],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7674 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,8658,[7691 7619],CONTAINS,EVENTTLINKLink
ES100042.xml,39,-1,[7691 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 7708],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7691 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7619],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7727],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7708 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7619],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7636],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7651],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7674],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7691],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7708],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 7095],-1,TIMEX3TimexLinkLink
ES100042.xml,39,-1,[7727 8649],-1,TIMEX3TimexLinkLink
ES100042.xml,44,8692,[7746 7763],BEFORE,EVENTTLINKLink
ES100042.xml,44,-1,[7746 7778],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7801],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7818],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7837],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7856],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7875],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7894],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7913],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7932],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7746 7949],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7763 7746],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7763 7778],-1,TIMEX3TimexLinkLink
ES100042.xml,44,-1,[7763 7801],-1,TIMEX3TimexLinkLink
