file,id_sentence,sentence_begin,sentence_end,link,pairs_events
ES100650.xml,24,216,638,EVENTTLINKLink,"[['4594', '4611'], ['4594', '4630'], ['4594', '4647'], ['4594', '4666'], ['4594', '4683'], ['4594', '4702'], ['4594', '4721'], ['4594', '4740'], ['4611', '4594'], ['4611', '4630'], ['4611', '4647'], ['4611', '4666'], ['4611', '4683'], ['4611', '4702'], ['4611', '4721'], ['4611', '4740'], ['4630', '4594'], ['4630', '4611'], ['4630', '4647'], ['4630', '4666'], ['4630', '4683'], ['4630', '4702'], ['4630', '4721'], ['4630', '4740'], ['4647', '4594'], ['4647', '4611'], ['4647', '4630'], ['4647', '4666'], ['4647', '4683'], ['4647', '4702'], ['4647', '4721'], ['4647', '4740'], ['4666', '4594'], ['4666', '4611'], ['4666', '4630'], ['4666', '4647'], ['4666', '4683'], ['4666', '4702'], ['4666', '4721'], ['4666', '4740'], ['4683', '4594'], ['4683', '4611'], ['4683', '4630'], ['4683', '4647'], ['4683', '4666'], ['4683', '4702'], ['4683', '4721'], ['4683', '4740'], ['4702', '4594'], ['4702', '4611'], ['4702', '4630'], ['4702', '4647'], ['4702', '4666'], ['4702', '4683'], ['4702', '4721'], ['4702', '4740'], ['4721', '4594'], ['4721', '4611'], ['4721', '4630'], ['4721', '4647'], ['4721', '4666'], ['4721', '4683'], ['4721', '4702'], ['4721', '4740'], ['4740', '4594'], ['4740', '4611'], ['4740', '4630'], ['4740', '4647'], ['4740', '4666'], ['4740', '4683'], ['4740', '4702'], ['4740', '4721']]"
ES100650.xml,29,639,1002,EVENTTLINKLink,"[['4757', '4774'], ['4757', '4791'], ['4757', '4810'], ['4757', '4829'], ['4757', '4846'], ['4757', '4865'], ['4757', '4882'], ['4757', '4901'], ['4757', '4920'], ['4774', '4757'], ['4774', '4791'], ['4774', '4810'], ['4774', '4829'], ['4774', '4846'], ['4774', '4865'], ['4774', '4882'], ['4774', '4901'], ['4774', '4920'], ['4791', '4757'], ['4791', '4774'], ['4791', '4810'], ['4791', '4829'], ['4791', '4846'], ['4791', '4865'], ['4791', '4882'], ['4791', '4901'], ['4791', '4920'], ['4810', '4757'], ['4810', '4774'], ['4810', '4791'], ['4810', '4829'], ['4810', '4846'], ['4810', '4865'], ['4810', '4882'], ['4810', '4901'], ['4810', '4920'], ['4829', '4757'], ['4829', '4774'], ['4829', '4791'], ['4829', '4810'], ['4829', '4846'], ['4829', '4865'], ['4829', '4882'], ['4829', '4901'], ['4829', '4920'], ['4846', '4757'], ['4846', '4774'], ['4846', '4791'], ['4846', '4810'], ['4846', '4829'], ['4846', '4865'], ['4846', '4882'], ['4846', '4901'], ['4846', '4920'], ['4865', '4757'], ['4865', '4774'], ['4865', '4791'], ['4865', '4810'], ['4865', '4829'], ['4865', '4846'], ['4865', '4882'], ['4865', '4901'], ['4865', '4920'], ['4882', '4757'], ['4882', '4774'], ['4882', '4791'], ['4882', '4810'], ['4882', '4829'], ['4882', '4846'], ['4882', '4865'], ['4882', '4901'], ['4882', '4920'], ['4901', '4757'], ['4901', '4774'], ['4901', '4791'], ['4901', '4810'], ['4901', '4829'], ['4901', '4846'], ['4901', '4865'], ['4901', '4882'], ['4901', '4920'], ['4920', '4757'], ['4920', '4774'], ['4920', '4791'], ['4920', '4810'], ['4920', '4829'], ['4920', '4846'], ['4920', '4865'], ['4920', '4882'], ['4920', '4901']]"
ES100650.xml,34,1003,1344,EVENTTLINKLink,"[['4939', '4956'], ['4939', '4975'], ['4939', '4992'], ['4939', '5009'], ['4939', '5026'], ['4939', '5043'], ['4939', '5062'], ['4939', '5081'], ['4939', '4407'], ['4939', '4416'], ['4956', '4939'], ['4956', '4975'], ['4956', '4992'], ['4956', '5009'], ['4956', '5026'], ['4956', '5043'], ['4956', '5062'], ['4956', '5081'], ['4956', '4407'], ['4956', '4416'], ['4975', '4939'], ['4975', '4956'], ['4975', '4992'], ['4975', '5009'], ['4975', '5026'], ['4975', '5043'], ['4975', '5062'], ['4975', '5081'], ['4975', '4407'], ['4975', '4416'], ['4992', '4939'], ['4992', '4956'], ['4992', '4975'], ['4992', '5009'], ['4992', '5026'], ['4992', '5043'], ['4992', '5062'], ['4992', '5081'], ['4992', '4407'], ['4992', '4416'], ['5009', '4939'], ['5009', '4956'], ['5009', '4975'], ['5009', '4992'], ['5009', '5026'], ['5009', '5043'], ['5009', '5062'], ['5009', '5081'], ['5009', '4407'], ['5009', '4416'], ['5026', '4939'], ['5026', '4956'], ['5026', '4975'], ['5026', '4992'], ['5026', '5009'], ['5026', '5043'], ['5026', '5062'], ['5026', '5081'], ['5026', '4407'], ['5026', '4416'], ['5043', '4939'], ['5043', '4956'], ['5043', '4975'], ['5043', '4992'], ['5043', '5009'], ['5043', '5026'], ['5043', '5062'], ['5043', '5081'], ['5043', '4407'], ['5043', '4416'], ['5062', '4939'], ['5062', '4956'], ['5062', '4975'], ['5062', '4992'], ['5062', '5009'], ['5062', '5026'], ['5062', '5043'], ['5062', '5081'], ['5062', '4407'], ['5062', '4416'], ['5081', '4939'], ['5081', '4956'], ['5081', '4975'], ['5081', '4992'], ['5081', '5009'], ['5081', '5026'], ['5081', '5043'], ['5081', '5062'], ['5081', '4407'], ['5081', '4416']]"
ES100650.xml,39,1348,1655,EVENTTLINKLink,"[['5100', '5117'], ['5100', '5136'], ['5100', '5153'], ['5100', '5170'], ['5100', '5187'], ['5100', '5206'], ['5100', '5225'], ['5117', '5100'], ['5117', '5136'], ['5117', '5153'], ['5117', '5170'], ['5117', '5187'], ['5117', '5206'], ['5117', '5225'], ['5136', '5100'], ['5136', '5117'], ['5136', '5153'], ['5136', '5170'], ['5136', '5187'], ['5136', '5206'], ['5136', '5225'], ['5153', '5100'], ['5153', '5117'], ['5153', '5136'], ['5153', '5170'], ['5153', '5187'], ['5153', '5206'], ['5153', '5225'], ['5170', '5100'], ['5170', '5117'], ['5170', '5136'], ['5170', '5153'], ['5170', '5187'], ['5170', '5206'], ['5170', '5225'], ['5187', '5100'], ['5187', '5117'], ['5187', '5136'], ['5187', '5153'], ['5187', '5170'], ['5187', '5206'], ['5187', '5225'], ['5206', '5100'], ['5206', '5117'], ['5206', '5136'], ['5206', '5153'], ['5206', '5170'], ['5206', '5187'], ['5206', '5225'], ['5225', '5100'], ['5225', '5117'], ['5225', '5136'], ['5225', '5153'], ['5225', '5170'], ['5225', '5187'], ['5225', '5206']]"
ES100650.xml,44,1656,1754,EVENTTLINKLink,"[['5244', '5261'], ['5261', '5244']]"
ES100650.xml,49,1758,1896,EVENTTLINKLink,"[['4431', '4450'], ['4431', '4467'], ['4431', '4486'], ['4431', '4325'], ['4450', '4431'], ['4450', '4467'], ['4450', '4486'], ['4450', '4325'], ['4467', '4431'], ['4467', '4450'], ['4467', '4486'], ['4467', '4325'], ['4486', '4431'], ['4486', '4450'], ['4486', '4467'], ['4486', '4325']]"
ES100320.xml,19,0,172,EVENTTLINKLink,"[['8880', '8897'], ['8880', '8916'], ['8880', '8933'], ['8880', '8950'], ['8880', '8967'], ['8880', '8984'], ['8880', '9001'], ['8880', '9018'], ['8880', '9035'], ['8880', '8672'], ['8897', '8880'], ['8897', '8916'], ['8897', '8933'], ['8897', '8950'], ['8897', '8967'], ['8897', '8984'], ['8897', '9001'], ['8897', '9018'], ['8897', '9035'], ['8897', '8672'], ['8916', '8880'], ['8916', '8897'], ['8916', '8933'], ['8916', '8950'], ['8916', '8967'], ['8916', '8984'], ['8916', '9001'], ['8916', '9018'], ['8916', '9035'], ['8916', '8672'], ['8933', '8880'], ['8933', '8897'], ['8933', '8916'], ['8933', '8950'], ['8933', '8967'], ['8933', '8984'], ['8933', '9001'], ['8933', '9018'], ['8933', '9035'], ['8933', '8672'], ['8950', '8880'], ['8950', '8897'], ['8950', '8916'], ['8950', '8933'], ['8950', '8967'], ['8950', '8984'], ['8950', '9001'], ['8950', '9018'], ['8950', '9035'], ['8950', '8672'], ['8967', '8880'], ['8967', '8897'], ['8967', '8916'], ['8967', '8933'], ['8967', '8950'], ['8967', '8984'], ['8967', '9001'], ['8967', '9018'], ['8967', '9035'], ['8967', '8672'], ['8984', '8880'], ['8984', '8897'], ['8984', '8916'], ['8984', '8933'], ['8984', '8950'], ['8984', '8967'], ['8984', '9001'], ['8984', '9018'], ['8984', '9035'], ['8984', '8672'], ['9001', '8880'], ['9001', '8897'], ['9001', '8916'], ['9001', '8933'], ['9001', '8950'], ['9001', '8967'], ['9001', '8984'], ['9001', '9018'], ['9001', '9035'], ['9001', '8672'], ['9018', '8880'], ['9018', '8897'], ['9018', '8916'], ['9018', '8933'], ['9018', '8950'], ['9018', '8967'], ['9018', '8984'], ['9018', '9001'], ['9018', '9035'], ['9018', '8672'], ['9035', '8880'], ['9035', '8897'], ['9035', '8916'], ['9035', '8933'], ['9035', '8950'], ['9035', '8967'], ['9035', '8984'], ['9035', '9001'], ['9035', '9018'], ['9035', '8672']]"
ES100320.xml,24,173,295,EVENTTLINKLink,"[['9082', '9099'], ['9082', '9118'], ['9099', '9082'], ['9099', '9118'], ['9118', '9082'], ['9118', '9099']]"
ES100320.xml,29,296,381,EVENTTLINKLink,"[['9137', '9154'], ['9137', '9188'], ['9137', '9171'], ['9154', '9137'], ['9154', '9188'], ['9154', '9171'], ['9188', '9137'], ['9188', '9154'], ['9188', '9171'], ['9171', '9137'], ['9171', '9154'], ['9171', '9188']]"
ES100320.xml,34,382,505,EVENTTLINKLink,"[['9207', '9226'], ['9207', '9243'], ['9207', '9260'], ['9226', '9207'], ['9226', '9243'], ['9226', '9260'], ['9243', '9207'], ['9243', '9226'], ['9243', '9260'], ['9260', '9207'], ['9260', '9226'], ['9260', '9243']]"
ES100320.xml,39,506,672,EVENTTLINKLink,"[['9277', '9294'], ['9277', '9313'], ['9277', '9332'], ['9277', '9351'], ['9294', '9277'], ['9294', '9313'], ['9294', '9332'], ['9294', '9351'], ['9313', '9277'], ['9313', '9294'], ['9313', '9332'], ['9313', '9351'], ['9332', '9277'], ['9332', '9294'], ['9332', '9313'], ['9332', '9351'], ['9351', '9277'], ['9351', '9294'], ['9351', '9313'], ['9351', '9332']]"
ES100320.xml,49,740,987,EVENTTLINKLink,"[['9370', '9387'], ['9370', '9404'], ['9370', '9421'], ['9370', '9440'], ['9370', '9459'], ['9370', '9478'], ['9370', '9497'], ['9370', '9516'], ['9387', '9370'], ['9387', '9404'], ['9387', '9421'], ['9387', '9440'], ['9387', '9459'], ['9387', '9478'], ['9387', '9497'], ['9387', '9516'], ['9404', '9370'], ['9404', '9387'], ['9404', '9421'], ['9404', '9440'], ['9404', '9459'], ['9404', '9478'], ['9404', '9497'], ['9404', '9516'], ['9421', '9370'], ['9421', '9387'], ['9421', '9404'], ['9421', '9440'], ['9421', '9459'], ['9421', '9478'], ['9421', '9497'], ['9421', '9516'], ['9440', '9370'], ['9440', '9387'], ['9440', '9404'], ['9440', '9421'], ['9440', '9459'], ['9440', '9478'], ['9440', '9497'], ['9440', '9516'], ['9459', '9370'], ['9459', '9387'], ['9459', '9404'], ['9459', '9421'], ['9459', '9440'], ['9459', '9478'], ['9459', '9497'], ['9459', '9516'], ['9478', '9370'], ['9478', '9387'], ['9478', '9404'], ['9478', '9421'], ['9478', '9440'], ['9478', '9459'], ['9478', '9497'], ['9478', '9516'], ['9497', '9370'], ['9497', '9387'], ['9497', '9404'], ['9497', '9421'], ['9497', '9440'], ['9497', '9459'], ['9497', '9478'], ['9497', '9516'], ['9516', '9370'], ['9516', '9387'], ['9516', '9404'], ['9516', '9421'], ['9516', '9440'], ['9516', '9459'], ['9516', '9478'], ['9516', '9497']]"
ES100320.xml,54,988,1066,EVENTTLINKLink,"[['9535', '9552'], ['9535', '9569'], ['9535', '9588'], ['9535', '9607'], ['9552', '9535'], ['9552', '9569'], ['9552', '9588'], ['9552', '9607'], ['9569', '9535'], ['9569', '9552'], ['9569', '9588'], ['9569', '9607'], ['9588', '9535'], ['9588', '9552'], ['9588', '9569'], ['9588', '9607'], ['9607', '9535'], ['9607', '9552'], ['9607', '9569'], ['9607', '9588']]"
ES100320.xml,59,1067,1220,EVENTTLINKLink,"[['9626', '9660'], ['9626', '9643'], ['9626', '9679'], ['9626', '9698'], ['9626', '9717'], ['9660', '9626'], ['9660', '9643'], ['9660', '9679'], ['9660', '9698'], ['9660', '9717'], ['9643', '9626'], ['9643', '9660'], ['9643', '9679'], ['9643', '9698'], ['9643', '9717'], ['9679', '9626'], ['9679', '9660'], ['9679', '9643'], ['9679', '9698'], ['9679', '9717'], ['9698', '9626'], ['9698', '9660'], ['9698', '9643'], ['9698', '9679'], ['9698', '9717'], ['9717', '9626'], ['9717', '9660'], ['9717', '9643'], ['9717', '9679'], ['9717', '9698']]"
ES100320.xml,64,1221,1586,EVENTTLINKLink,"[['9734', '9751'], ['9734', '9770'], ['9734', '9789'], ['9734', '9806'], ['9734', '9823'], ['9734', '9842'], ['9734', '9859'], ['9734', '9876'], ['9751', '9734'], ['9751', '9770'], ['9751', '9789'], ['9751', '9806'], ['9751', '9823'], ['9751', '9842'], ['9751', '9859'], ['9751', '9876'], ['9770', '9734'], ['9770', '9751'], ['9770', '9789'], ['9770', '9806'], ['9770', '9823'], ['9770', '9842'], ['9770', '9859'], ['9770', '9876'], ['9789', '9734'], ['9789', '9751'], ['9789', '9770'], ['9789', '9806'], ['9789', '9823'], ['9789', '9842'], ['9789', '9859'], ['9789', '9876'], ['9806', '9734'], ['9806', '9751'], ['9806', '9770'], ['9806', '9789'], ['9806', '9823'], ['9806', '9842'], ['9806', '9859'], ['9806', '9876'], ['9823', '9734'], ['9823', '9751'], ['9823', '9770'], ['9823', '9789'], ['9823', '9806'], ['9823', '9842'], ['9823', '9859'], ['9823', '9876'], ['9842', '9734'], ['9842', '9751'], ['9842', '9770'], ['9842', '9789'], ['9842', '9806'], ['9842', '9823'], ['9842', '9859'], ['9842', '9876'], ['9859', '9734'], ['9859', '9751'], ['9859', '9770'], ['9859', '9789'], ['9859', '9806'], ['9859', '9823'], ['9859', '9842'], ['9859', '9876'], ['9876', '9734'], ['9876', '9751'], ['9876', '9770'], ['9876', '9789'], ['9876', '9806'], ['9876', '9823'], ['9876', '9842'], ['9876', '9859']]"
ES100320.xml,69,1587,1668,EVENTTLINKLink,"[['9893', '9910'], ['9893', '9929'], ['9910', '9893'], ['9910', '9929'], ['9929', '9893'], ['9929', '9910']]"
ES100320.xml,74,1669,1842,EVENTTLINKLink,"[['9946', '9961'], ['9946', '9978'], ['9946', '9997'], ['9961', '9946'], ['9961', '9978'], ['9961', '9997'], ['9978', '9946'], ['9978', '9961'], ['9978', '9997'], ['9997', '9946'], ['9997', '9961'], ['9997', '9978']]"
ES100320.xml,79,1843,1977,EVENTTLINKLink,"[['10016', '10035'], ['10016', '10054'], ['10016', '8654'], ['10035', '10016'], ['10035', '10054'], ['10035', '8654'], ['10054', '10016'], ['10054', '10035'], ['10054', '8654']]"
ES100320.xml,84,1978,2227,EVENTTLINKLink,"[['10073', '10090'], ['10073', '10107'], ['10073', '10126'], ['10073', '10162'], ['10073', '10145'], ['10090', '10073'], ['10090', '10107'], ['10090', '10126'], ['10090', '10162'], ['10090', '10145'], ['10107', '10073'], ['10107', '10090'], ['10107', '10126'], ['10107', '10162'], ['10107', '10145'], ['10126', '10073'], ['10126', '10090'], ['10126', '10107'], ['10126', '10162'], ['10126', '10145'], ['10162', '10073'], ['10162', '10090'], ['10162', '10107'], ['10162', '10126'], ['10162', '10145'], ['10145', '10073'], ['10145', '10090'], ['10145', '10107'], ['10145', '10126'], ['10145', '10162']]"
ES100320.xml,89,2228,2419,EVENTTLINKLink,"[['10181', '10198'], ['10181', '10215'], ['10181', '10234'], ['10181', '10251'], ['10181', '8663'], ['10198', '10181'], ['10198', '10215'], ['10198', '10234'], ['10198', '10251'], ['10198', '8663'], ['10215', '10181'], ['10215', '10198'], ['10215', '10234'], ['10215', '10251'], ['10215', '8663'], ['10234', '10181'], ['10234', '10198'], ['10234', '10215'], ['10234', '10251'], ['10234', '8663'], ['10251', '10181'], ['10251', '10198'], ['10251', '10215'], ['10251', '10234'], ['10251', '8663']]"
ES100320.xml,94,2420,2559,EVENTTLINKLink,"[['10268', '10285'], ['10268', '10304'], ['10268', '10323'], ['10285', '10268'], ['10285', '10304'], ['10285', '10323'], ['10304', '10268'], ['10304', '10285'], ['10304', '10323'], ['10323', '10268'], ['10323', '10285'], ['10323', '10304']]"
ES100320.xml,99,2560,2726,EVENTTLINKLink,"[['10340', '10357'], ['10340', '10376'], ['10340', '10395'], ['10340', '10414'], ['10357', '10340'], ['10357', '10376'], ['10357', '10395'], ['10357', '10414'], ['10376', '10340'], ['10376', '10357'], ['10376', '10395'], ['10376', '10414'], ['10395', '10340'], ['10395', '10357'], ['10395', '10376'], ['10395', '10414'], ['10414', '10340'], ['10414', '10357'], ['10414', '10376'], ['10414', '10395']]"
ES100320.xml,104,2727,2873,EVENTTLINKLink,"[['10433', '10450'], ['10433', '10469'], ['10433', '10488'], ['10433', '10507'], ['10433', '10526'], ['10450', '10433'], ['10450', '10469'], ['10450', '10488'], ['10450', '10507'], ['10450', '10526'], ['10469', '10433'], ['10469', '10450'], ['10469', '10488'], ['10469', '10507'], ['10469', '10526'], ['10488', '10433'], ['10488', '10450'], ['10488', '10469'], ['10488', '10507'], ['10488', '10526'], ['10507', '10433'], ['10507', '10450'], ['10507', '10469'], ['10507', '10488'], ['10507', '10526'], ['10526', '10433'], ['10526', '10450'], ['10526', '10469'], ['10526', '10488'], ['10526', '10507']]"
ES100320.xml,109,2874,2961,EVENTTLINKLink,"[['10545', '10562'], ['10562', '10545']]"
ES100320.xml,114,2962,3075,EVENTTLINKLink,"[['10581', '10598'], ['10581', '10617'], ['10581', '10636'], ['10581', '10655'], ['10598', '10581'], ['10598', '10617'], ['10598', '10636'], ['10598', '10655'], ['10617', '10581'], ['10617', '10598'], ['10617', '10636'], ['10617', '10655'], ['10636', '10581'], ['10636', '10598'], ['10636', '10617'], ['10636', '10655'], ['10655', '10581'], ['10655', '10598'], ['10655', '10617'], ['10655', '10636']]"
ES100320.xml,119,3079,3288,EVENTTLINKLink,"[['10674', '10691'], ['10674', '10710'], ['10674', '10727'], ['10674', '10746'], ['10691', '10674'], ['10691', '10710'], ['10691', '10727'], ['10691', '10746'], ['10710', '10674'], ['10710', '10691'], ['10710', '10727'], ['10710', '10746'], ['10727', '10674'], ['10727', '10691'], ['10727', '10710'], ['10727', '10746'], ['10746', '10674'], ['10746', '10691'], ['10746', '10710'], ['10746', '10727']]"
ES100320.xml,124,3289,3562,EVENTTLINKLink,"[['10765', '10782'], ['10765', '10799'], ['10765', '10816'], ['10782', '10765'], ['10782', '10799'], ['10782', '10816'], ['10799', '10765'], ['10799', '10782'], ['10799', '10816'], ['10816', '10765'], ['10816', '10782'], ['10816', '10799']]"
ES100320.xml,129,3563,3784,EVENTTLINKLink,"[['10833', '10850'], ['10833', '10869'], ['10833', '10886'], ['10833', '10903'], ['10833', '10922'], ['10833', '10939'], ['10833', '10958'], ['10850', '10833'], ['10850', '10869'], ['10850', '10886'], ['10850', '10903'], ['10850', '10922'], ['10850', '10939'], ['10850', '10958'], ['10869', '10833'], ['10869', '10850'], ['10869', '10886'], ['10869', '10903'], ['10869', '10922'], ['10869', '10939'], ['10869', '10958'], ['10886', '10833'], ['10886', '10850'], ['10886', '10869'], ['10886', '10903'], ['10886', '10922'], ['10886', '10939'], ['10886', '10958'], ['10903', '10833'], ['10903', '10850'], ['10903', '10869'], ['10903', '10886'], ['10903', '10922'], ['10903', '10939'], ['10903', '10958'], ['10922', '10833'], ['10922', '10850'], ['10922', '10869'], ['10922', '10886'], ['10922', '10903'], ['10922', '10939'], ['10922', '10958'], ['10939', '10833'], ['10939', '10850'], ['10939', '10869'], ['10939', '10886'], ['10939', '10903'], ['10939', '10922'], ['10939', '10958'], ['10958', '10833'], ['10958', '10850'], ['10958', '10869'], ['10958', '10886'], ['10958', '10903'], ['10958', '10922'], ['10958', '10939']]"
ES100320.xml,134,3785,3853,EVENTTLINKLink,"[['10977', '10996'], ['10977', '8871'], ['10996', '10977'], ['10996', '8871']]"
ES100280.xml,1702,0,181,EVENTTLINKLink,"[['1737', '1752'], ['1737', '1767'], ['1752', '1737'], ['1752', '1767'], ['1767', '1737'], ['1767', '1752']]"
ES100280.xml,1707,182,273,EVENTTLINKLink,"[['1782', '1797'], ['1782', '2096'], ['1797', '1782'], ['1797', '2096']]"
ES100280.xml,1712,274,361,EVENTTLINKLink,"[['1812', '1827'], ['1827', '1812']]"
ES100280.xml,1717,363,447,EVENTTLINKLink,"[['1842', '1857'], ['1842', '1872'], ['1857', '1842'], ['1857', '1872'], ['1872', '1842'], ['1872', '1857']]"
ES100280.xml,1722,448,521,EVENTTLINKLink,"[['1887', '1902'], ['1887', '2105'], ['1902', '1887'], ['1902', '2105']]"
ES100280.xml,1727,522,668,EVENTTLINKLink,"[['1917', '1932'], ['1917', '1947'], ['1917', '1962'], ['1917', '1977'], ['1917', '1992'], ['1932', '1917'], ['1932', '1947'], ['1932', '1962'], ['1932', '1977'], ['1932', '1992'], ['1947', '1917'], ['1947', '1932'], ['1947', '1962'], ['1947', '1977'], ['1947', '1992'], ['1962', '1917'], ['1962', '1932'], ['1962', '1947'], ['1962', '1977'], ['1962', '1992'], ['1977', '1917'], ['1977', '1932'], ['1977', '1947'], ['1977', '1962'], ['1977', '1992'], ['1992', '1917'], ['1992', '1932'], ['1992', '1947'], ['1992', '1962'], ['1992', '1977']]"
ES100280.xml,1732,669,839,EVENTTLINKLink,"[['2007', '2022'], ['2007', '2037'], ['2007', '2052'], ['2007', '2067'], ['2007', '2114'], ['2022', '2007'], ['2022', '2037'], ['2022', '2052'], ['2022', '2067'], ['2022', '2114'], ['2037', '2007'], ['2037', '2022'], ['2037', '2052'], ['2037', '2067'], ['2037', '2114'], ['2052', '2007'], ['2052', '2022'], ['2052', '2037'], ['2052', '2067'], ['2052', '2114'], ['2067', '2007'], ['2067', '2022'], ['2067', '2037'], ['2067', '2052'], ['2067', '2114']]"
ES100519.xml,19,0,133,EVENTTLINKLink,"[['8378', '8395'], ['8378', '8414'], ['8378', '8433'], ['8378', '8452'], ['8395', '8378'], ['8395', '8414'], ['8395', '8433'], ['8395', '8452'], ['8414', '8378'], ['8414', '8395'], ['8414', '8433'], ['8414', '8452'], ['8433', '8378'], ['8433', '8395'], ['8433', '8414'], ['8433', '8452'], ['8452', '8378'], ['8452', '8395'], ['8452', '8414'], ['8452', '8433']]"
ES100519.xml,24,134,198,EVENTTLINKLink,"[['8471', '8490'], ['8471', '8507'], ['8490', '8471'], ['8490', '8507'], ['8507', '8471'], ['8507', '8490']]"
ES100519.xml,29,199,405,EVENTTLINKLink,"[['8524', '8541'], ['8524', '8560'], ['8524', '8579'], ['8524', '8596'], ['8524', '8615'], ['8524', '8634'], ['8524', '8067'], ['8524', '8076'], ['8541', '8524'], ['8541', '8560'], ['8541', '8579'], ['8541', '8596'], ['8541', '8615'], ['8541', '8634'], ['8541', '8067'], ['8541', '8076'], ['8560', '8524'], ['8560', '8541'], ['8560', '8579'], ['8560', '8596'], ['8560', '8615'], ['8560', '8634'], ['8560', '8067'], ['8560', '8076'], ['8579', '8524'], ['8579', '8541'], ['8579', '8560'], ['8579', '8596'], ['8579', '8615'], ['8579', '8634'], ['8579', '8067'], ['8579', '8076'], ['8596', '8524'], ['8596', '8541'], ['8596', '8560'], ['8596', '8579'], ['8596', '8615'], ['8596', '8634'], ['8596', '8067'], ['8596', '8076'], ['8615', '8524'], ['8615', '8541'], ['8615', '8560'], ['8615', '8579'], ['8615', '8596'], ['8615', '8634'], ['8615', '8067'], ['8615', '8076'], ['8634', '8524'], ['8634', '8541'], ['8634', '8560'], ['8634', '8579'], ['8634', '8596'], ['8634', '8615'], ['8634', '8067'], ['8634', '8076']]"
