,file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
314,ES100320.xml,10054,retirada,1941,1949,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
317,ES100320.xml,10107,TAC,2082,2085,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
318,ES100320.xml,10126,RMN,2088,2091,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
319,ES100320.xml,10162,observándose,2101,2113,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
321,ES100320.xml,10181,añade,2231,2236,0,11603,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
322,ES100320.xml,10198,tratamiento,2240,2251,0,11289 11292,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
323,ES100320.xml,10215,retiran,2313,2320,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
324,ES100320.xml,10234,mejoría,2360,2367,0,11305,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
326,ES100320.xml,10268,PAAF,2431,2435,0,11609 11612,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
327,ES100320.xml,10285,biopsia,2438,2445,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
328,ES100320.xml,10304,informa,2483,2490,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
330,ES100320.xml,10340,resultados,2585,2595,0,11619 11622 11625 11628 11631,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
332,ES100320.xml,10376,carga,2633,2638,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
333,ES100320.xml,10395,alfafetoproteina,2669,2685,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
334,ES100320.xml,10414,bHCG,2695,2700,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
335,ES100320.xml,10433,estudios,2731,2739,0,11641 11644 11647 11650 11653 11656,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
336,ES100320.xml,10450,brocoaspirado,2782,2795,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
339,ES100320.xml,10507,micobacterias,2850,2863,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
340,ES100320.xml,10526,hongos,2866,2872,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
341,ES100320.xml,10545,tinciones,2878,2887,0,11667 11670,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
342,ES100320.xml,10562,P,2936,2937,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
343,ES100320.xml,10581,serologías,2966,2976,0,11677 11680 11683 11686 11689,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
345,ES100320.xml,10617,virus,2994,2999,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
346,ES100320.xml,10636,RPR,3015,3018,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
347,ES100320.xml,10655,antígeno,3040,3048,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
348,ES100320.xml,10674,Diagnóstico,3079,3090,0,11699 11702,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
349,ES100320.xml,10691,evolución,3093,3102,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
353,ES100320.xml,10765,resultados,3306,3316,0,11401,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
354,ES100320.xml,10782,diagnóstico,3414,3425,0,11709,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
357,ES100320.xml,10833,propone,3566,3573,0,11715 11718 11721 11724,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
358,ES100320.xml,10850,estudio,3597,3604,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
359,ES100320.xml,10869,iniciar,3628,3635,11419,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
360,ES100320.xml,10886,tratamiento,3636,3647,0,11425,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
361,ES100320.xml,10903,rechaza,3675,3682,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
362,ES100320.xml,10922,explicársele,3695,3707,0,11431,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
363,ES100320.xml,10939,quimiosensibilidad,3723,3741,0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
364,ES100320.xml,10958,curable,3776,3783,0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
365,ES100320.xml,10977,falleció,3797,3805,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
366,ES100320.xml,10996,alta,3848,3852,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
368,ES100280.xml,1752,tratado,111,118,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
369,ES100280.xml,1767,resultados,170,180,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
370,ES100280.xml,1782,permaneció,205,215,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
372,ES100280.xml,1812,retiró,322,328,0.0,2279,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
373,ES100280.xml,1827,transfirió,345,355,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
374,ES100280.xml,1842,transportador,370,383,0.0,2361 2364 2367 2370,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
375,ES100280.xml,1857,transformándose,409,424,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
376,ES100280.xml,1872,transportador,433,446,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
379,ES100280.xml,1917,TAC,528,531,0.0,2393 2396,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
380,ES100280.xml,1932,apareció,532,540,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
383,ES100280.xml,1977,englobaba,608,617,0.0,2297,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
385,ES100280.xml,2007,desestimó,681,690,0.0,2309 2312 2315 2318,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
386,ES100280.xml,2022,tratamiento,694,705,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
387,ES100280.xml,2037,ingresos,734,742,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
389,ES100280.xml,2067,falleció,817,825,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
390,ES100519.xml,8378,antecedentes,44,56,0,10489 10492 10495 10498 10501,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
395,ES100519.xml,8471,Acude,134,139,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
398,ES100519.xml,8524,afebril,204,211,0,10511 10514 10517 10520,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
400,ES100519.xml,8560,Refiere,252,259,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
404,ES100519.xml,8634,puerta,387,393,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
405,ES100519.xml,8653,comenzaron,421,431,10132 10135,10529,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
409,ES100519.xml,8721,analítica,523,532,0,10535 10538 10541 10544,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
410,ES100519.xml,8738,hemoglobina,554,565,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
413,ES100519.xml,8793,creatinina,635,645,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
414,ES100519.xml,8812,CPK,677,680,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
415,ES100519.xml,8831,pruebas,724,731,0,10204,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
416,ES100519.xml,8848,avisan,732,738,0,10210,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
417,ES100519.xml,8865,valorar,776,783,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
422,ES100519.xml,8958,flictenas,882,891,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
423,ES100519.xml,8977,epidermolisis,902,915,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
425,ES100519.xml,9015,estado,948,954,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
426,ES100519.xml,9034,aspecto,982,989,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
428,ES100519.xml,9072,exploración,1051,1062,0,10553,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
430,ES100519.xml,9106,factores,1170,1178,0,10246 10249 10252 10255,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
434,ES100519.xml,9180,decide,1291,1297,0,10581 10584,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
435,ES100519.xml,9197,intervención,1298,1310,0,10264,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
436,ES100519.xml,9214,desbridamiento,1344,1358,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
437,ES100519.xml,9233,signos,1430,1436,0,10270,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
438,ES100519.xml,9286,vitalidad,1440,1449,0,10276,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
439,ES100519.xml,9250,estable,1484,1491,0,10591 10594 10597,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
440,ES100519.xml,9267,signos,1497,1503,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
443,ES100519.xml,9322,progresado,1639,1649,0,10605 10608,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
444,ES100519.xml,9339,decidiéndose,1651,1663,0,10317,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
445,ES100519.xml,9356,intervención,1670,1682,0,10323,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
446,ES100519.xml,9373,ampliación,1715,1725,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
447,ES100519.xml,9392,resultado,1812,1821,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
451,ES100519.xml,9466,fenómenos,2036,2045,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
452,ES100519.xml,9485,evolución,2105,2114,0,10354,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
453,ES100519.xml,9519,favorable,2125,2134,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
454,ES100519.xml,9502,estado,2151,2157,0,10357 10360 10363,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
455,ES100519.xml,9557,continuaba,2166,2176,9577,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
456,ES100519.xml,9538,grave,2184,2189,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
457,ES100519.xml,9580,ingreso,2209,2216,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
458,ES100519.xml,9599,cuadro,2229,2235,0,10625 10628,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
459,ES100519.xml,9616,intervención,2266,2278,0,10393,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
460,ES100519.xml,9633,observándose,2299,2311,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
461,ES100519.xml,9652,placa,2316,2321,0,10381,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
463,ES100519.xml,9686,resección,2434,2443,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
464,ES100519.xml,9705,estado,2461,2467,0,10635 10638 10641 10644 10647,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
465,ES100519.xml,9722,continuaba,2491,2501,10399,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
466,ES100519.xml,9739,mejorar,2506,2513,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
468,ES100519.xml,9777,decidió,2591,2598,0,10405,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
469,ES100519.xml,9794,intervención,2609,2621,0,10421,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
470,ES100519.xml,9811,ingreso,2659,2666,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
471,ES100519.xml,9830,amputación,2681,2691,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
472,ES100519.xml,9849,cirugía,2751,2758,0,10427,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
473,ES100519.xml,9866,comienza,2771,2779,10433,10657,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
474,ES100519.xml,9881,mejorar,2782,2789,0,10439 10442 10445,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
475,ES100519.xml,9898,intervenciones,2812,2826,0,0,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,NEG
476,ES100519.xml,9917,cobertura,2875,2884,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
477,ES100519.xml,9936,tratamiento,2915,2926,0,10663 10666,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
478,ES100519.xml,9953,cambiando,3004,3013,0,10453,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
479,ES100519.xml,9970,cobertura,3063,3072,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
480,ES100519.xml,9989,cultivos,3129,3137,0,10673,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
481,ES100519.xml,10006,revelaron,3202,3211,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
482,ES100519.xml,10025,germen,3223,3229,0,10459,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
483,ES100519.xml,10042,ingreso,3285,3292,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
484,ES100519.xml,10061,alta,3336,3340,0,10679,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
485,ES100519.xml,8287,seguida,3358,3365,0,10685,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
486,ES100519.xml,8304,estado,3452,3458,0,10475 10478 10481,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
487,ES100519.xml,8321,dependiente,3481,3492,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
488,ES100519.xml,8340,actividades,3502,3513,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
489,ES100519.xml,8359,complicación,3564,3576,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,NEG
490,ES100727.xml,7625,presentó,31,39,0.0,9161 9164,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
491,ES100727.xml,7642,queja,44,49,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
493,ES100727.xml,7678,examen,98,104,0.0,9171,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
494,ES100727.xml,7695,observó,116,123,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
495,ES100727.xml,7714,estatura,159,167,0.0,8909,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
496,ES100727.xml,7731,patrón,169,175,0.0,8915,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
498,ES100727.xml,7765,apiñamientos,219,231,0.0,8927,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
499,ES100727.xml,7782,relación,243,251,0.0,8933,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
500,ES100727.xml,7799,mordida,275,282,0.0,8939,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
502,ES100727.xml,7833,recolección,339,350,0.0,9177,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
503,ES100727.xml,7850,anamnesis,371,380,0.0,8951,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
504,ES100727.xml,7867,revelado,386,394,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
505,ES100727.xml,7886,nacimiento,411,421,0.0,8957,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
507,ES100727.xml,7920,corregido,482,491,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
508,ES100727.xml,7939,hallazgos,519,528,0.0,9183,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
510,ES100727.xml,7973,tratamiento,646,657,0.0,9189,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
511,ES100727.xml,7990,observados,681,691,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
512,ES100727.xml,8009,problemas,692,701,0.0,8979,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
515,ES100727.xml,8060,planeó,819,825,0.0,9195 9198,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
516,ES100727.xml,8077,procedimiento,843,856,0.0,8997,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
517,ES100727.xml,8094,procedimiento,904,917,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
518,ES100727.xml,8113,técnica,945,952,0.0,9205,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
519,ES100727.xml,8130,propuesta,970,979,0.0,9003 9006 9009 9012 9015,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
520,ES100727.xml,8147,resección,1036,1045,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
522,ES100727.xml,8185,problemas,1209,1218,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
523,ES100727.xml,8204,atenuados,1252,1261,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
524,ES100727.xml,8223,control,1281,1288,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
526,ES100727.xml,8261,cirugía,1347,1354,0.0,9211 9214 9217,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
528,ES100727.xml,8295,intubación,1393,1403,0.0,9037,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
529,ES100727.xml,8312,hipertrofía,1442,1453,0.0,9043 9046,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
530,ES100727.xml,8329,pasaje,1493,1499,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
531,ES100727.xml,8348,incisiones,1553,1563,0.0,9225 9228 9231 9234,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
532,ES100727.xml,8365,puntos,1585,1591,0.0,9053,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
533,ES100727.xml,8382,pinza,1702,1707,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
534,ES100727.xml,8401,auxiliar,1753,1761,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
535,ES100727.xml,8420,disección,1768,1777,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
536,ES100727.xml,8439,estabilización,1793,1807,0.0,9243 9246 9249,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
537,ES100727.xml,8456,demarcación,1830,1841,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
540,ES100727.xml,8731,sentido,2087,2094,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
541,ES100727.xml,8511,preservando,2107,2118,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
542,ES100727.xml,8530,minimizando,2142,2153,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
543,ES100727.xml,8549,lesiones,2167,2175,0.0,0,0.0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
544,ES100727.xml,8568,removido,2225,2233,0.0,9275 9278,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
545,ES100727.xml,8585,hemostasia,2251,2261,0.0,9059,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
546,ES100727.xml,8602,minimizar,2277,2286,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
547,ES100727.xml,8621,hematoma,2302,2310,0.0,0,0.0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
548,ES100727.xml,8640,sangrado,2324,2332,0.0,0,0.0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
550,ES100727.xml,8676,aproximados,2403,2414,0.0,9285 9288 9291,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
551,ES100727.xml,8693,forma,2508,2513,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
552,ES100727.xml,8712,sentido,2530,2537,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
553,ES100727.xml,8750,verificar,2596,2605,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
555,ES100727.xml,8786,compromiso,2661,2671,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
556,ES100727.xml,8805,complicación,2717,2729,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
557,ES100727.xml,8824,empezó,2816,2822,9099.0,9317,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
558,ES100727.xml,8839,tratamiento,2826,2837,0.0,9105 9108 9111,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
559,ES100727.xml,8856,ayudar,2859,2865,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
560,ES100727.xml,8875,retorno,2869,2876,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
562,ES100727.xml,7521,relato,3093,3099,0.0,9131,0.0,ACTUAL,0.0,CONTAINS,EVIDENTIAL,FINITE,NEG
564,ES100727.xml,7555,gustativa,3123,3132,0.0,9143,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,NEG
565,ES100727.xml,7572,tratamiento,3165,3176,0.0,9149,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
566,ES100727.xml,7589,procedimiento,3238,3251,0.0,9155,0.0,ACTUAL,0.0,AFTER,0,FINITE,POS
567,ES100727.xml,7606,corrección,3271,3281,0.0,0,0.0,ACTUAL,0.0,AFTER,0,FINITE,POS
568,ES100848.xml,4496,derivado,17,25,0.0,5897,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
571,ES100848.xml,4547,exploración,104,115,0.0,5903 5906,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
572,ES100848.xml,4581,objetivó,126,134,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
574,ES100848.xml,4600,biopsió,237,244,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
576,ES100848.xml,4636,TAC,292,295,0.0,5913,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
577,ES100848.xml,4653,observaron,299,309,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
579,ES100848.xml,4689,analítica,399,408,0.0,5919 5922,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
580,ES100848.xml,4706,resto,424,429,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
582,ES100848.xml,4742,inició,583,589,5636.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
584,ES100848.xml,4776,tratamiento,627,638,0.0,5929 5932 5935 5938,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
585,ES100848.xml,4793,radioterapia,652,664,0.0,5654,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
588,ES100848.xml,4829,perfusión,771,780,0.0,5660,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
589,ES100848.xml,4846,tratamiento,843,854,0.0,5672 5675 5678 5681 5684,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
590,ES100848.xml,4863,final,859,864,5694.0,5947 5950 5953 5956,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
591,ES100848.xml,4878,tratamiento,869,880,0.0,5700,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
592,ES100848.xml,4895,exploración,890,901,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
593,ES100848.xml,4914,TAC,917,920,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
594,ES100848.xml,4933,mostraban,921,930,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
595,ES100848.xml,4952,respuesta,931,940,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
596,ES100848.xml,4990,asintomático,975,987,0.0,5706,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
597,ES100848.xml,5007,acudió,1015,1021,0.0,5965,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
602,ES100848.xml,5092,afectación,1133,1143,0.0,5759,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
603,ES100848.xml,5742,hematológica,1154,1166,0.0,5765 5768 5771,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
604,ES100848.xml,5109,Hb,1168,1170,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
605,ES100848.xml,5128,hematocrito,1177,1188,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
606,ES100848.xml,5147,gastroscopia,1200,1212,0.0,5971,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
607,ES100848.xml,5164,mostraba,1213,1221,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
609,ES100848.xml,5200,extendiéndose,1282,1295,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
610,ES100848.xml,5219,resultado,1358,1367,0.0,5977,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
613,ES100848.xml,5272,ingresó,1480,1487,0.0,5988 5991 5994,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
614,ES100848.xml,5289,transfusiones,1513,1526,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
615,ES100848.xml,5308,inició,1532,1538,5811.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
616,ES100848.xml,5325,tratamiento,1539,1550,0.0,5817,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
618,ES100848.xml,5359,activo,1606,1612,0.0,5829,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
619,ES100848.xml,5376,inició,1617,1623,5835.0,5997,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
620,ES100848.xml,5391,tratamiento,1633,1644,0.0,5847 5850 5853 5856 5859,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
621,ES100848.xml,5408,intención,1685,1694,0.0,5841,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
622,ES100848.xml,5425,administrándose,1707,1722,0.0,5869,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
623,ES100848.xml,5442,fracciones,1733,1743,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
624,ES100848.xml,5461,tolerancia,1764,1774,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
625,ES100848.xml,5480,remisión,1803,1811,0.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
626,ES100848.xml,5499,episodios,1819,1828,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
627,ES100848.xml,5518,alta,1866,1870,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
